H3A_P_0_2,PhosphorusTreatment
3.014199972,0.0
1.814630032,28.2
2.539880037,16.9
3.773370028,0.0
1.737849951,0.0
2.202589989,28.2
2.945689917,0.0
2.772809982,0.0
2.279570103,28.2
4.537700176,0.0
1.920469999,0.0
2.243240118,0.0
2.424789906,0.0
2.761229992,16.9
3.562330008,16.9
3.956029892,28.2
2.035979986,0.0
3.672610044,16.9
2.675699949,0.0
2.289129972,22.5
1.786679983,0.0
1.806020021,0.0
2.393349886,0.0
4.871310234,0.0
2.480570078,16.9
4.057730198,0.0
1.956480026,0.0
2.511940002,0.0
2.370840073,0.0
2.236989975,28.2
2.176480055,0.0
3.311419964,16.9
2.948250055,0.0
2.402080059,22.5
2.377199888,0.0
2.566179991,22.5
2.130019903,22.5
2.664969921,22.5
3.588840008,0.0
1.915799975,0.0
2.220940113,0.0
4.799369812,0.0
2.047709942,0.0
1.829949975,22.5
4.692100048,0.0
1.826779962,0.0
2.733939886,0.0
1.878669977,0.0
2.16347003,0.0
1.827160001,16.9
2.847830057,0.0
2.570640087,0.0
3.069509983,0.0
3.144910097,0.0
2.945509911,0.0
2.696850061,0.0
5.341350079,0.0
2.026499987,0.0
2.694390059,16.9
2.917390108,16.9
3.674200058,16.9
1.733940005,16.9
2.1521101,28.2
2.096129894,0.0
1.769659996,16.9
4.296989918,0.0
6.257510185,0.0
2.209690094,0.0
1.84326005,0.0
2.279949903,16.9
2.946249962,0.0
1.939520001,0.0
2.562609911,0.0
2.346770048,22.5
4.989990234,28.2
4.630819798,0.0
2.253489971,28.2
1.892680049,16.9
3.423239946,22.5
2.245359898,22.5
3.142240047,0.0
1.948169947,0.0
1.729789972,0.0
1.77286005,0.0
2.019949913,28.2
2.112790108,0.0
2.370680094,16.9
1.727560043,0.0
1.71036005,0.0
2.529710054,0.0
1.656100035,0.0
3.035670042,0.0
2.811530113,0.0
1.724619985,16.9
1.950090051,0.0
5.599989891,0.0
1.979799986,28.2
3.505350113,22.5
7.374100208,0.0
2.598400116,0.0
2.187109947,28.2
1.816589952,0.0
5.11206007,0.0
1.75988996,0.0
2.138479948,0.0
2.148960114,0.0
4.034399986,0.0
4.961800098,0.0
2.176990032,0.0
2.676810026,22.5
4.531839848,0.0
3.620110035,0.0
1.893229961,0.0
5.319240093,0.0
2.164459944,28.2
3.281349897,22.5
1.838940024,16.9
1.762599945,0.0
1.70618999,16.9
3.812459946,28.2
2.456939936,0.0
4.909049988,28.2
2.310790062,0.0
3.487499952,16.9
4.796319962,28.2
2.807960033,0.0
3.926229954,28.2
2.728369951,22.5
2.75048995,0.0
1.782220006,0.0
6.801579952,0.0
2.503740072,0.0
2.146270037,28.2
2.017090082,0.0
4.885990143,0.0
3.540509939,16.9
2.962460041,0.0
2.561889887,0.0
4.202159882,16.9
2.178149939,0.0
2.015870094,28.2
4.300960064,0.0
6.274759769,0.0
4.560800076,0.0
3.467220068,22.5
1.928799987,0.0
2.630630016,22.5
1.845090032,0.0
3.486979961,16.9
5.212170124,0.0
2.70024991,0.0
2.405960083,0.0
2.866899967,0.0
2.017149925,0.0
2.185149908,22.5
4.552470207,0.0
2.114330053,0.0
1.963940024,0.0
1.943969965,16.9
