M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
380.5020142,3476.139893,40.82699966,436.6919861,237.5800018,17.16749954,420.9370117,3445.439941,52.30789948,397.723999,219.8289948,10.05780029,211.6940002,64.45079803,38.5890007,201.4660034,75.12169647,41.27289963,0,0,0,1,9.0
426.2470093,3326.0,44.30979919,451.1690063,259.4639893,17.15410042,491.3399963,3361.290039,58.11629868,415.3930054,267.5119934,10.26970005,210.4550018,63.54320145,38.50419998,195.0149994,71.22660065,41.26979828,0,0,0,1,27.0
322.7879944,3526.73999,42.57939911,437.0369873,233.552002,15.50030041,395.2709961,3530.939941,58.08720016,400.5490112,236.9029999,9.412269592,219.4960022,68.96690369,39.75960159,201.5469971,82.55410004,42.97579956,1,0,0,0,18.0
396.7600098,3257.600098,42.6228981,441.427002,250.6100006,17.14229965,457.5390015,3306.189941,56.78789902,402.9159851,257.5669861,10.01990032,211.1369934,63.48389816,38.54330063,194.3119965,73.68560028,41.39749908,0,0,0,1,18.0
288.0379944,3775.050049,51.96089935,454.8770142,231.3200073,15.30700016,350.2080078,3792.860107,64.33840179,414.2000122,225.8500061,9.938929558,220.3000031,85.53739929,39.50619888,220.0740051,93.63009644,42.93069839,0,0,0,1,27.0
281.1000061,3789.330078,48.19189835,446.5249939,217.6109924,14.39529991,342.0360107,3779.199951,62.05149841,410.1900024,210.5449982,9.395019531,219.3430023,80.66480255,39.46580124,213.5469971,90.49919891,42.68019867,0,0,0,1,9.0
280.0499878,3822.25,46.18180084,442.4049988,216.8849945,13.8427,335.9970093,3773.100098,61.18999863,407.7449951,209.1049957,9.080169678,219.2769928,81.83070374,39.37929916,215.5209961,85.79540253,42.55179977,0,0,0,1,0.0
359.4419861,3348.790039,41.0284996,430.6400146,237.6519928,16.92860031,404.2590027,3366.5,52.92570114,389.6990051,237.6300049,9.736929893,211.7769928,64.84790039,38.60490036,199.1490021,74.98439789,41.20119858,0,0,0,1,9.0
323.0249939,3566.300049,42.79249954,441.8919983,238.8179932,16.05629921,399.5429993,3553.600098,58.84360123,401.901001,239.4499969,9.649029732,222.7359924,69.17140198,40.54919815,203.3029938,83.30220032,43.34149933,1,0,0,0,27.0
418.6010132,3343.030029,43.57020187,451.6329956,259.0599976,17.00139999,487.9530029,3412.580078,56.46110153,416.052002,270.1940002,10.25619984,210.0299988,64.22480011,38.49020004,196.7200012,73.55010223,41.1242981,0,0,0,1,0.0
397.7550049,3442.959961,43.85279846,458.6080017,256.6589966,17.46660042,473.6010132,3483.26001,57.86399841,420.678009,259.2149963,10.89939976,212.5160065,66.12380219,37.99639893,202.128006,77.81620026,40.78170013,0,0,0,1,18.0
333.7460022,3425.01001,42.21829987,429.8259888,229.5870056,15.04679966,384.1289978,3458.090088,55.38370132,394.1459961,228.6060028,9.077819824,211.7109985,68.41190338,38.1896019,196.0090027,79.89969635,41.58169937,1,0,0,0,9.0
312.9519958,3558.209961,42.00040054,431.6199951,220.4889984,14.79489994,365.6560059,3545.540039,55.75740051,395.7460022,212.5540009,9.070699692,214.0299988,71.00800323,38.91439819,202.3359985,79.70079803,41.44380188,1,0,0,0,27.0
298.552002,3773.47998,44.87860107,456.071991,248.9889984,16.59090042,408.2130127,3702.98999,61.61650085,415.1960144,237.4869995,11.59420013,219.9210052,77.94049835,39.44900131,216.0910034,90.5059967,42.80329895,0,0,0,1,0.0
290.6059875,3771.27002,52.04869843,452.6440125,234.4589996,15.29119968,354.5679932,3788.159912,65.41349792,412.3080139,233.9839935,9.541009903,220.9920044,84.46769714,39.47399902,221.0359955,92.20120239,42.97990036,0,0,0,1,27.0
467.3269958,3450.040039,45.22320175,465.5740051,267.0840149,18.06019974,525.7269897,3510.169922,56.72109985,438.0289917,272.0220032,11.2177,211.3130035,63.12229919,38.5237999,212.7339935,68.52469635,41.2071991,0,0,0,1,18.0
403.4110107,3418.419922,43.24250031,452.1900024,255.4149933,16.68190002,480.5599976,3466.699951,57.4233017,419.6919861,264.1480103,10.09160042,211.5529938,63.94400024,38.77220154,197.576004,75.72810364,41.0177002,0,0,0,1,18.0
269.0150146,3753.189941,46.93610001,435.2120056,200.3560028,13.46930027,306.3469849,3786.419922,60.1576004,405.1119995,197.9920044,9.178030014,218.220993,74.69560242,39.42430115,202.9600067,87.09429932,42.32989883,0,0,0,1,0.0
362.6010132,3506.310059,40.0768013,432.1650085,231.2149963,16.98579979,400.3670044,3470.709961,51.20619965,393.9849854,210.2740021,9.996239662,211.75,65.11049652,38.60309982,201.848999,76.38629913,41.27389908,0,0,0,1,0.0
348.4750061,3336.570068,41.7580986,428.4630127,233.7649994,16.37989998,398.6659851,3375.879883,54.72610092,392.3160095,234.8130035,9.340709686,209.802002,65.18669891,37.92639923,193.1880035,78.13469696,40.17369843,1,0,0,0,9.0
439.7269897,3382.840088,44.50849915,456.2470093,262.7909851,17.35860062,504.4060059,3428.0,57.42440033,422.4389954,269.7869873,10.54269981,210.477005,63.44530106,38.50899887,199.2290039,70.34780121,41.18569946,0,0,0,1,0.0
278.6539917,3826.679932,45.5522995,438.7449951,213.970993,13.38850021,331.3450012,3750.199951,60.82300186,405.571991,203.2720032,9.082940102,219.647995,81.69159698,39.31600189,214.2400055,82.26950073,42.20069885,0,0,0,1,0.0
331.756012,3559.01001,38.82659912,425.5169983,222.6970062,16.46940041,372.3900146,3525.840088,50.31719971,390.3460083,203.3390045,9.764220238,211.3950043,66.2901001,38.09370041,201.4750061,78.44000244,40.59130096,0,0,0,1,27.0
308.0299988,3632.399902,43.39630127,436.9700012,227.6459961,14.49510002,371.946991,3619.429932,59.94110107,402.5029907,233.3379974,9.025050163,217.628006,73.29399872,39.21580124,204.128006,83.49780273,42.23180008,1,0,0,0,9.0
285.3169861,3797.550049,47.49829865,446.6010132,227.8560028,14.57040024,345.9660034,3793.469971,63.49029922,410.1380005,231.1499939,9.092459679,219.6109924,82.78549957,39.38560104,218.3139954,88.02330017,42.81510162,1,0,0,0,0.0
340.052002,3551.860107,39.37009811,427.4530029,224.1549988,16.68219948,377.5270081,3507.889893,50.64070129,391.1629944,201.0039978,9.859350204,211.5650024,65.90190125,38.09859848,201.9779968,77.73290253,40.59970093,0,0,0,1,27.0
386.5480042,3474.199951,43.70370102,457.8599854,254.9949951,17.40159988,464.7070007,3502.399902,58.06999969,419.8529968,255.9279938,10.91310024,212.572998,66.74960327,38.01039886,202.4199982,79.11940002,40.79750061,0,0,0,1,18.0
282.4500122,3783.02002,49.78779984,450.5910034,222.7079926,14.80879974,344.5849915,3788.070068,62.91049957,412.1820068,215.8269958,9.70524025,219.6600037,82.60189819,39.49140167,215.5410004,92.12349701,42.76779938,0,0,0,1,0.0
352.6289978,3332.139893,41.14559937,428.9289856,235.2489929,16.53310013,400.696991,3369.439941,53.19499969,390.8770142,237.2579956,9.635629654,210.4530029,64.97530365,38.5326004,194.7769928,76.54820251,41.06999969,0,0,0,1,9.0
384.9779968,3423.860107,43.51179886,453.4240112,252.576004,17.28829956,458.0549927,3464.27002,57.58890152,415.321991,254.8119965,10.63370037,212.2850037,65.82510376,37.98089981,199.8399963,78.72779846,40.72190094,0,0,0,1,9.0
289.1740112,3773.48999,52.34930038,454.927002,232.3690033,15.33689976,350.1350098,3794.350098,64.63089752,414.2399902,227.8560028,9.89661026,220.423996,85.80819702,39.50350189,220.8580017,93.65499878,42.96310043,0,0,0,1,27.0
320.7170105,3503.22998,42.16859818,432.0109863,226.6150055,14.95940018,383.2950134,3512.72998,56.38460159,395.3510132,227.2619934,9.004150391,219.5370026,69.84049988,39.42710114,200.0690002,80.67819977,41.80279922,1,0,0,0,9.0
337.3420105,3366.389893,41.75429916,427.3410034,229.4429932,15.30500031,388.4370117,3420.02002,54.52719879,391.9710083,231.6889954,9.074299812,210.1360016,66.79419708,37.87789917,193.8000031,79.44239807,42.28440094,1,0,0,0,9.0
458.2409973,3464.189941,44.86949921,460.1919861,264.0559998,17.71780014,511.7650146,3454.540039,57.07780075,425.7229919,262.5700073,10.69169998,211.0679932,63.2784996,38.52999878,203.9459991,68.47149658,41.21360016,0,0,0,1,0.0
316.9649963,3544.120117,42.55659866,435.3590088,228.6329956,15.14019966,384.072998,3545.649902,58.0381012,400.0929871,231.2879944,9.225330353,219.4980011,69.87470245,39.74430084,202.2299957,81.82910156,42.96709824,1,0,0,0,9.0
285.1749878,3788.850098,50.25439835,450.9700012,224.9909973,14.83040047,344.1549988,3792.75,63.42350006,412.8880005,219.977005,9.604550362,219.7250061,83.99019623,39.47869873,217.973999,92.11160278,42.84629822,0,0,0,1,0.0
282.4750061,3799.290039,48.08440018,446.7669983,219.2109985,14.37749958,342.5769958,3779.340088,62.23270035,410.4930115,212.6179962,9.31937027,219.4440002,81.76499939,39.45320129,215.6679993,90.09919739,42.72729874,0,0,0,1,9.0
276.6350098,3775.780029,45.3451004,433.7279968,205.776001,13.24009991,321.4429932,3758.699951,59.62670135,403.1549988,198.4570007,8.882570267,218.1060028,76.24340057,39.34719849,204.0829926,83.78130341,42.20220184,0,0,0,1,0.0
401.8630066,3324.149902,42.58729935,442.7319946,250.4309998,17.20509911,458.4140015,3335.590088,56.08589935,403.2160034,251.3159943,10.02980042,211.3070068,63.42589951,38.54550171,196.2310028,73.33149719,41.34680176,0,0,0,1,18.0
447.0889893,3461.820068,43.64680099,455.4949951,258.5419922,17.69330025,495.2049866,3437.330078,55.81110001,417.8519897,251.0460052,10.46570015,211.3220062,63.46099854,38.54740143,203.0319977,70.18319702,41.26750183,0,0,0,1,27.0
372.6809998,3258.909912,42.29610062,435.0180054,243.1900024,16.43120003,430.3940125,3330.600098,53.98339844,396.2770081,250.1130066,9.601360321,209.0469971,64.23110199,38.43560028,189.845993,77.13559723,40.84189987,1,0,0,0,18.0
285.9259949,3798.22998,49.14220047,448.8150024,227.8849945,14.68280029,342.2090149,3802.530029,63.58010101,411.4190063,228.6289978,9.272179604,219.8329926,84.13439941,39.42229843,220.0410004,89.58000183,42.88880157,0,0,0,1,0.0
373.5849915,3269.280029,42.20320129,434.3420105,243.6459961,16.95289993,423.7149963,3318.939941,54.68690109,394.2200012,251.0599976,9.794690132,211.2879944,64.69960022,38.57730103,196.8840027,73.97119904,41.20819855,0,0,0,1,0.0
431.8999939,3382.330078,43.84930038,456.5809937,262.8599854,17.17239952,502.7789917,3446.909912,56.70500183,421.8410034,273.9429932,10.43529987,210.1759949,64.23179626,38.49720001,199.0619965,72.70379639,41.15060043,0,0,0,1,18.0
444.1090088,3440.909912,44.2336998,455.0580139,259.8330078,17.5503006,495.8190002,3410.689941,56.83259964,417.6600037,256.0700073,10.40869999,211.1809998,63.48389816,38.53499985,201.1710052,69.77089691,41.26879883,0,0,0,1,27.0
275.3869934,3775.080078,48.64149857,446.1149902,214.401001,14.3987999,332.4750061,3790.389893,61.80139923,410.0270081,207.9320068,9.599240303,219.1150055,79.4048996,39.48270035,210.1790009,90.73750305,42.59960175,0,0,0,1,9.0
383.7820129,3247.840088,42.60580063,437.6990051,247.2189941,16.80179977,441.1570129,3321.449951,55.24290085,399.2109985,257.2640076,9.826939583,210.3000031,64.24359894,38.51100159,193.7169952,74.72180176,41.11040115,0,0,0,1,18.0
423.9609985,3380.459961,43.77690125,449.0369873,255.7409973,17.29459953,478.8039856,3354.419922,57.15370178,410.1159973,254.5709991,10.14729977,211.154007,63.58840179,38.53139877,197.3269958,71.29750061,41.32870102,0,0,0,1,0.0
350.2019958,3337.810059,41.65050125,428.7749939,234.3549957,16.45849991,399.4750061,3375.360107,54.56869888,392.2290039,235.6210022,9.397999763,210.0709991,65.1384964,37.94919968,194.1080017,77.5789032,40.23189926,0,0,0,1,9.0
276.3009949,3773.530029,46.04759979,437.1730042,207.4409943,13.58100033,326.8510132,3775.129883,60.05659866,405.0700073,201.3390045,8.992300034,218.1519928,75.90940094,39.40190125,203.9219971,86.51779938,42.31779861,0,0,0,1,0.0
364.8309937,3277.580078,41.85570145,432.1289978,240.0469971,16.54220009,417.2749939,3338.02002,53.85540009,393.6220093,245.8549957,9.640620232,209.9320068,64.53649902,38.49430084,192.6549988,76.3911972,40.99409866,0,0,0,1,0.0
352.3680115,3405.889893,42.93170166,439.8859863,243.0249939,16.12280083,424.019989,3427.110107,57.38130188,397.7449951,244.5059967,9.618989944,218.3739929,66.24569702,38.19049835,195.3419952,81.2621994,43.1026001,0,0,0,1,27.0
328.269989,3460.449951,42.31110001,431.2399902,230.6399994,15.43179989,392.1459961,3482.540039,56.57960129,395.3250122,233.720993,9.24203968,219.4120026,68.05770111,38.5483017,198.6629944,81.2036972,41.39690018,1,0,0,0,9.0
278.1019897,3811.129883,45.60089874,438.3800049,211.6929932,13.50279999,331.8269958,3756.919922,60.49319839,405.4909973,201.5579987,9.003769875,218.9259949,79.71730042,39.35820007,210.7749939,84.29640198,42.3390007,0,0,0,1,0.0
293.0090027,3756.75,45.03969955,445.4989929,233.7830048,15.14680004,377.8999939,3718.649902,64.1753006,410.5650024,238.2169952,9.336030006,218.779007,76.95670319,39.34550095,208.576004,88.30989838,42.56620026,1,0,0,0,27.0
313.1910095,3582.76001,43.13750076,431.1470032,221.2100067,13.93599987,361.2820129,3585.800049,58.42290115,398.3649902,225.6889954,8.82654953,217.2359924,72.44819641,39.16379929,202.2380066,80.98760223,42.05870056,1,0,0,0,0.0
424.9140015,3397.939941,43.57920074,449.2399902,255.2550049,17.35589981,477.894989,3371.360107,56.61589813,410.4020081,252.1419983,10.19229984,211.2330017,63.56579971,38.5381012,198.548996,71.31529999,41.31029892,0,0,0,1,0.0
282.1919861,3818.26001,44.47880173,442.868988,222.595993,13.90769958,334.7940063,3807.530029,60.21699905,407.1940002,223.9669952,8.877750397,219.1000061,82.18389893,39.33150101,221.1269989,84.17240143,42.84769821,1,0,0,0,9.0
280.2619934,3806.429932,46.18069839,442.6300049,214.5870056,13.95880032,340.5849915,3762.419922,61.15579987,407.9349976,205.9720001,9.0834198,219.279007,79.88510132,39.42539978,213.4629974,87.84680176,42.5931015,0,0,0,1,0.0
314.4830017,3606.199951,43.18849945,441.2290039,233.7850037,15.61240005,385.1480103,3591.389893,59.80160141,402.4509888,236.7799988,9.338709831,222.8880005,71.40010071,40.54230118,204.9089966,83.16850281,43.3830986,1,0,0,0,18.0
328.2590027,3413.780029,41.29740143,424.4880066,226.529007,16.14279938,378.3349915,3428.669922,54.71429825,390.8169861,223.1260071,9.247019768,209.7949982,66.27140045,37.92910004,193.7319946,79.75330353,40.17850113,1,0,0,0,0.0
287.8559875,3779.879883,47.31600189,447.526001,233.6060028,15.14949989,371.8930054,3756.51001,67.77639771,413.1170044,238.6589966,9.058159828,219.1390076,80.76399994,39.37960052,210.2940063,90.36699677,42.61830139,1,0,0,0,27.0
445.6059875,3448.040039,44.03919983,455.3919983,259.571991,17.60919952,496.2120056,3421.050049,56.46720123,418.0140076,254.6889954,10.44050026,211.2350006,63.45780182,38.53939819,201.9839935,69.8927002,41.26760101,0,0,0,1,27.0
272.9700012,3760.689941,46.96369934,437.7489929,205.3699951,13.68669987,318.57901,3787.590088,60.34429932,405.8789978,201.5079956,9.174940109,218.2420044,75.47029877,39.42839813,203.5700073,87.6678009,42.35919952,0,0,0,1,0.0
315.5469971,3537.669922,42.34420013,433.0469971,224.8860016,14.90320015,377.0799866,3538.669922,57.41559982,398.8110046,225.4329987,9.129429817,219.3860016,69.82089996,39.72729874,202.0630035,80.72730255,42.92409897,1,0,0,0,9.0
288.6459961,3760.330078,52.34820175,463.5539856,244.473999,16.39299965,377.1560059,3767.879883,64.64450073,417.2709961,230.9400024,11.09249973,220.8280029,87.96389771,39.55450058,222.0220032,95.47799683,42.95880127,0,0,0,1,0.0
294.8800049,3778.01001,44.13869858,448.7489929,238.6880035,15.59770012,387.3959961,3720.97998,62.51810074,412.0010071,237.7109985,9.971449852,219.1069946,75.08709717,39.38959885,209.572998,88.9240036,42.6894989,0,0,0,1,0.0
403.2669983,3253.02002,43.30369949,444.0209961,253.6260071,16.98500061,467.3450012,3327.610107,56.79600143,406.9830017,265.2630005,10.05020046,210.4060059,63.8390007,38.50979996,193.9889984,73.40409851,41.22489929,0,0,0,1,0.0
284.6319885,3772.300049,51.59769821,457.651001,232.9579926,15.5880003,356.348999,3786.419922,63.9701004,415.0119934,223.4779968,10.34840012,220.2899933,85.52339935,39.53319931,218.7899933,94.28820038,42.88280106,1,0,0,0,0.0
333.17099,3477.370117,42.80920029,439.256012,236.4530029,15.81499958,400.1340027,3489.649902,58.13339996,401.1549988,238.5330048,9.463620186,219.5240021,68.03520203,39.66910172,198.8769989,81.81459808,43.89379883,1,0,0,0,18.0
404.855011,3300.600098,43.23339844,446.3420105,254.7420044,16.84390068,471.4379883,3376.139893,56.01539993,409.7229919,265.7780151,10.06190014,209.8769989,64.19360352,38.48220062,194.5169983,74.45200348,41.08359909,0,0,0,1,27.0
268.0280151,3763.379883,47.7358017,439.6260071,203.9920044,13.81779957,311.4039917,3791.590088,60.83330154,407.3729858,200.1990051,9.405190468,218.6170044,76.4701004,39.45959854,205.7369995,88.7786026,42.44530106,1,0,0,0,0.0
274.1210022,3750.939941,45.70330048,432.3269958,202.6410065,13.21109962,313.9890137,3782.659912,59.09730148,402.4729919,199.220993,8.838859558,217.121994,73.54290009,39.36830139,196.7830048,84.83640289,42.08750153,0,0,0,1,0.0
441.8720093,3429.030029,44.8594017,454.572998,260.6929932,17.3817997,495.8609924,3383.600098,57.94340134,416.6499939,259.3619995,10.29139996,211.0070038,63.62889862,38.52140045,198.6390076,69.26339722,41.26910019,0,0,0,1,27.0
317.6579895,3495.689941,40.19459915,422.071991,221.3090057,16.12540054,364.6279907,3481.689941,53.57590103,389.5859985,212.5299988,9.349129677,210.2740021,66.5345993,37.98389816,196.0500031,79.61340332,40.31940079,1,0,0,0,27.0
377.427002,3270.26001,42.48049927,435.3179932,244.9340057,17.20549965,426.1199951,3304.370117,55.02769852,393.3980103,251.1889954,9.843729973,212.2689972,64.6391983,38.63710022,199.5970001,72.65550232,41.30889893,0,0,0,1,0.0
436.8269958,3384.929932,44.02730179,457.6140137,263.6870117,17.26040077,506.6870117,3448.879883,56.83430099,423.2630005,274.3510132,10.49699974,210.2689972,64.03900146,38.50009918,199.7779999,72.09249878,41.16019821,0,0,0,1,18.0
427.0039978,3415.540039,43.44309998,449.7720032,255.0310059,17.41909981,478.2109985,3388.120117,56.18799973,411.0939941,250.076004,10.24100018,211.2890015,63.55799866,38.54330063,199.6869965,71.26119995,41.2961998,0,0,0,1,0.0
269.2640076,3769.75,48.29339981,443.2080078,208.3269958,14.1225996,318.821991,3793.709961,61.3268013,408.9849854,203.1430054,9.564829826,218.8800049,77.91660309,39.48020172,207.7510071,89.94860077,42.52460098,0,1,0,0,0.0
281.8940125,3794.530029,48.05310059,446.5740051,218.2810059,14.37979984,342.8519897,3777.610107,62.11500168,410.2839966,211.2870026,9.345219612,219.4060059,81.12650299,39.46030045,214.6179962,90.31359863,42.70479965,0,0,0,1,9.0
365.1480103,3512.679932,40.20339966,432.6929932,231.3130035,17.01259995,402.151001,3473.25,51.45069885,394.9110107,209.4779968,10.01360035,211.6840057,65.05529785,38.59930038,201.8240051,76.11750031,41.27230072,0,0,0,1,0.0
345.5050049,3340.340088,41.85390091,427.9590149,232.802002,16.28980064,396.6929932,3379.439941,54.89339828,392.2820129,233.3679962,9.274749756,209.5399933,65.33779907,37.90380096,192.3280029,78.80280304,40.11420059,1,0,0,0,9.0
278.8469849,3781.080078,48.36489868,446.0700073,215.9669952,14.38150024,338.2309875,3784.199951,61.87469864,409.9140015,209.1470032,9.474920273,219.1880035,79.83889771,39.47159958,211.5189972,90.55000305,42.62789917,0,0,0,1,9.0
305.6080017,3682.899902,43.27500153,442.9179993,235.2510071,15.20779991,387.9119873,3645.790039,60.86640167,406.8370056,238.048996,9.512160301,218.0970001,72.39559937,39.28340149,205.0440063,86.1812973,42.40769958,1,0,0,0,27.0
392.3429871,3458.360107,43.7826004,458.3169861,255.8890076,17.43639946,469.3840027,3492.77002,57.96379852,420.3210144,257.6220093,10.90979958,212.5440063,66.43990326,38.0033989,202.2899933,78.46620178,40.78929901,0,0,0,1,18.0
454.6199951,3420.439941,44.68090057,461.8349915,266.1849976,17.61919975,519.223999,3477.570068,57.03720093,429.8720093,273.6690063,10.80290031,210.6450043,63.42219925,38.51309967,203.9629974,69.82450104,41.17580032,0,0,0,1,18.0
295.019989,3749.100098,52.55419922,459.3529968,246.3070068,16.48999977,385.5109863,3745.110107,65.6713028,415.5979919,237.2100067,11.3760004,221.8959961,86.64499664,39.52700043,225.4839935,94.05269623,43.00590134,0,0,0,1,9.0
303.0169983,3665.189941,43.61719894,437.6549988,226.7339935,14.42420006,366.9020081,3647.320068,60.48550034,403.5079956,232.4440002,8.986439705,217.845993,74.56739807,39.23509979,205.6860046,83.77529907,42.29290009,1,0,0,0,9.0
338.6300049,3373.310059,42.18930054,429.3510132,232.4649963,15.13300037,397.0549927,3425.48999,55.37250137,393.7799988,235.8200073,9.016730309,209.7960052,67.17870331,37.8526001,192.7929993,80.3891983,42.25379944,1,0,0,0,9.0
392.3900146,3233.669922,42.78120041,440.1170044,250.1100006,17.0897007,452.2009888,3299.300049,56.58200073,401.5390015,260.3320007,9.979020119,211.0930023,63.88959885,38.55160141,194.7230072,73.47389984,41.34149933,0,0,0,1,18.0
376.0840149,3256.709961,42.36980057,435.8240051,244.3650055,16.52890015,433.70401,3330.590088,54.31349945,397.2720032,252.2400055,9.670399666,209.4080048,64.23059845,38.45740128,191.0549927,76.4822998,40.91949844,1,0,0,0,18.0
349.5509949,3558.98999,43.40819931,449.651001,251.6860046,16.5991993,453.5629883,3539.889893,58.79339981,410.6170044,245.625,10.67580032,217.4539948,67.80010223,39.48059845,201.1089935,82.24669647,43.30469894,0,0,0,1,18.0
